GEO_ID,Total Population,White Population,Black Population,American Indian Population,Asian Population,Native Hawaiian and Other Pacific Islander Population,Hispanic or Latino Population,Some other race,Year
371190063043,1564,1055,0,28,0,0,481,0,2014
371190064031,2294,1226,715,75,7,0,256,15,2014
371190064032,1800,1251,354,7,71,0,37,80,2014
371190064033,1894,1654,20,0,9,0,164,47,2014
371190064041,1671,1521,31,0,17,0,66,36,2014
371190064042,3231,2725,81,0,100,0,302,23,2014
371190064051,2498,2126,97,0,154,0,71,50,2014
371190064052,631,465,43,0,89,0,34,0,2014
371190064061,1911,1369,152,0,0,0,390,0,2014
371190064062,1137,905,193,0,39,0,0,0,2014
371190064063,3786,2899,115,0,120,0,589,63,2014
371190064071,1564,1162,137,0,210,0,42,13,2014
371190064072,2164,1995,70,0,58,0,15,26,2014
371199801001,0,0,0,0,0,0,0,0,2014
371199802001,0,0,0,0,0,0,0,0,2014
371199803001,0,0,0,0,0,0,0,0,2014
371190001001,919,755,13,0,95,0,30,26,2015
371190001002,1729,1259,223,0,57,0,145,45,2015
371190001003,900,754,108,0,0,0,19,19,2015
371190001004,294,117,72,0,0,0,60,45,2015
371190001005,706,578,16,0,39,0,24,49,2015
371190003001,530,362,127,15,14,0,4,8,2015
371190004001,1323,1048,156,12,72,0,20,15,2015
371190004002,1049,668,260,0,22,0,32,67,2015
371190005001,1636,1181,367,0,37,0,33,18,2015
371190005002,907,503,234,0,28,0,124,18,2015
371190005003,2315,1484,575,0,93,0,22,141,2015
371190006001,862,522,247,0,35,0,33,25,2015
371190006002,2002,922,987,0,22,0,61,10,2015
371190007001,736,295,402,0,4,0,32,3,2015
371190008001,1913,146,1675,16,5,0,15,56,2015
371190008002,621,89,460,0,0,0,13,59,2015
371190009001,826,232,545,0,13,0,28,8,2015
371190009002,907,210,673,0,0,0,24,0,2015
371190010001,1015,842,118,0,24,0,7,24,2015
371190010002,619,461,77,0,12,0,69,0,2015
371190010003,892,793,17,23,0,0,39,20,2015
371190011001,577,484,89,0,0,0,0,4,2015
371190011002,1581,1366,62,14,10,0,37,92,2015
371190012001,2494,578,751,0,54,0,1055,56,2015
371190012002,1419,573,287,0,237,0,228,94,2015
371190012003,1528,1456,40,0,0,0,0,32,2015
371190013001,2270,682,1197,0,61,0,194,136,2015
371190013002,841,333,366,0,58,0,73,11,2015
371190013003,775,590,62,0,53,0,55,15,2015
371190014001,1431,641,500,0,49,0,213,28,2015
371190014002,1217,928,132,0,56,0,101,0,2015
371190015041,4801,381,2894,0,25,0,1443,58,2015
371190015042,1381,110,1116,0,0,0,13,142,2015
371190015043,1201,151,855,0,0,0,152,43,2015
371190015051,3389,1132,1377,0,29,0,749,102,2015
371190015071,1577,0,388,0,0,0,1189,0,2015
371190015072,1598,149,1006,0,0,0,428,15,2015
371190015073,908,39,603,6,0,0,195,65,2015
371190015081,2718,784,1084,0,63,190,499,98,2015
371190015082,2516,833,1402,0,48,0,70,163,2015
371190015083,831,40,322,0,0,0,469,0,2015
371190015091,1455,27,1004,0,0,0,185,239,2015
371190015092,1748,114,1025,0,37,0,553,19,2015
371190015101,2347,234,1701,0,119,0,287,6,2015
371190015102,628,51,335,0,172,0,45,25,2015
371190016031,2521,802,857,0,0,0,841,21,2015
371190016032,2292,794,561,0,210,0,642,85,2015
371190016051,2128,485,529,0,245,0,797,72,2015
371190016061,2795,782,443,0,329,0,1233,8,2015
371190016062,1503,411,755,0,111,0,186,40,2015
371190016071,3271,730,1204,23,121,15,1078,100,2015
371190016081,2552,296,998,0,30,0,1130,98,2015
371190016082,1220,384,490,98,0,0,191,57,2015
371190016091,824,75,610,0,0,0,100,39,2015
371190016092,2203,461,792,0,200,0,704,46,2015
371190017011,1375,693,258,0,111,0,267,46,2015
371190017012,2966,500,885,5,721,0,592,263,2015
371190017021,1533,511,460,0,48,0,514,0,2015
371190017022,495,350,145,0,0,0,0,0,2015
371190017023,762,466,171,0,0,0,103,22,2015
371190017024,2793,303,714,0,638,0,1103,35,2015
371190018011,535,255,128,7,0,0,107,38,2015
371190018012,370,250,28,0,11,0,63,18,2015
371190018013,402,223,179,0,0,0,0,0,2015
371190018021,1359,624,380,0,331,0,0,24,2015
371190018022,1380,928,350,0,0,0,94,8,2015
371190019101,2617,121,707,0,32,0,1757,0,2015
371190019102,1354,306,845,0,27,0,149,27,2015
371190019103,1769,341,555,0,126,0,740,7,2015
371190019111,1215,285,683,21,132,0,61,33,2015
371190019112,1819,747,570,15,9,0,442,36,2015
371190019113,3131,976,1409,15,0,0,707,24,2015
371190019121,2948,396,796,0,579,0,1127,50,2015
371190019122,844,43,320,0,50,0,294,137,2015
371190019123,1042,208,647,0,0,0,136,51,2015
371190019124,2114,35,1116,0,145,0,803,15,2015
371190019141,1940,139,519,0,186,0,1024,72,2015
371190019142,1895,1077,395,0,57,0,351,15,2015
371190019151,984,283,461,0,19,0,208,13,2015
371190019152,2750,961,1378,0,7,0,291,113,2015
371190019153,903,211,270,0,170,0,252,0,2015
371190019154,2014,255,704,0,0,0,1024,31,2015
371190019161,1711,548,720,0,25,0,418,0,2015
371190019162,1840,528,972,0,49,0,235,56,2015
371190019171,2182,619,617,48,24,0,874,0,2015
371190019172,2277,1134,276,0,0,0,787,80,2015
371190019181,335,274,61,0,0,0,0,0,2015
371190019182,1875,714,776,0,51,0,314,20,2015
371190019183,1513,206,1220,0,0,0,36,51,2015
371190019191,1830,391,412,0,343,0,684,0,2015
371190019192,1642,545,959,8,0,0,130,0,2015
371190019193,1042,229,689,0,0,0,85,39,2015
371190019201,2574,356,1427,43,62,0,597,89,2015
371190019202,1257,256,516,30,81,0,364,10,2015
371190019203,742,121,297,0,21,77,117,109,2015
371190019211,2411,775,1029,0,31,0,522,54,2015
371190019221,1777,446,676,0,140,0,371,144,2015
371190019222,3073,470,1531,0,35,0,965,72,2015
371190019231,2623,610,984,5,28,0,907,89,2015
371190019232,1810,229,1191,0,12,0,364,14,2015
371190020021,2069,1828,181,0,0,0,60,0,2015
371190020022,1835,1604,210,0,0,0,21,0,2015
371190020023,1326,1190,0,0,99,0,15,22,2015
371190020024,1208,708,144,0,296,0,45,15,2015
371190020031,1076,1054,8,0,0,0,14,0,2015
371190020032,1266,1191,16,0,0,0,59,0,2015
371190020033,1276,1074,0,0,68,0,108,26,2015
371190020034,755,726,0,0,29,0,0,0,2015
371190020035,1182,511,547,0,0,0,14,110,2015
371190020041,1431,1087,154,0,85,0,91,14,2015
371190020042,1395,1228,14,0,0,19,134,0,2015
371190020043,2073,799,741,0,4,0,515,14,2015
371190021001,690,316,309,0,0,0,65,0,2015
371190021002,2004,1206,567,0,0,0,218,13,2015
371190022001,1187,853,57,0,155,0,69,53,2015
371190022002,879,845,17,0,0,0,17,0,2015
371190022003,935,914,0,0,0,0,0,21,2015
371190022004,1745,1626,74,0,29,0,16,0,2015
371190023001,572,72,474,0,0,0,0,26,2015
371190023002,2460,119,2135,13,24,0,144,25,2015
371190024001,1484,1257,148,0,47,0,22,10,2015
371190024002,1141,1009,132,0,0,0,0,0,2015
371190024003,519,408,0,31,0,0,0,80,2015
371190025001,1216,999,54,2,39,0,71,51,2015
371190025002,601,465,113,0,17,0,0,6,2015
371190026001,912,510,252,0,65,0,66,19,2015
371190027011,721,702,0,0,0,0,19,0,2015
371190027012,1153,1041,43,0,0,0,66,3,2015
371190027013,409,386,5,0,0,0,18,0,2015
371190027021,2754,2470,152,3,8,0,56,65,2015
371190027022,2110,2064,17,0,12,0,17,0,2015
371190027023,985,843,75,0,0,0,28,39,2015
371190028001,988,931,11,0,0,0,0,46,2015
371190028002,1162,1078,40,0,18,0,0,26,2015
371190028003,1605,1533,0,0,18,0,21,33,2015
371190029031,946,940,0,0,6,0,0,0,2015
371190029032,1214,1174,0,0,0,0,40,0,2015
371190029033,1494,1159,211,0,44,0,31,49,2015
371190029041,1646,1535,0,0,69,0,0,42,2015
371190029042,1903,970,473,0,288,0,159,13,2015
371190029043,1574,1344,167,0,0,0,55,8,2015
371190029044,473,372,32,69,0,0,0,0,2015
371190029045,1168,1041,127,0,0,0,0,0,2015
371190029051,2006,1872,7,0,48,0,26,53,2015
371190029052,1109,999,8,0,0,0,59,43,2015
371190029061,1133,824,77,0,128,0,16,88,2015
371190029062,1565,1449,28,0,26,0,17,45,2015
371190029063,1776,1634,48,0,78,0,6,10,2015
371190030061,1649,1523,28,0,74,0,12,12,2015
371190030062,2660,2328,62,0,137,0,80,53,2015
371190030071,1016,908,0,0,0,0,0,108,2015
371190030072,2027,1662,178,0,58,0,101,28,2015
371190030073,1646,1583,0,0,29,0,34,0,2015
371190030074,1788,947,760,0,0,0,15,66,2015
371190030075,638,622,16,0,0,0,0,0,2015
371190030081,1802,1644,64,16,16,0,44,18,2015
371190030082,1646,1010,193,0,250,0,170,23,2015
371190030083,2190,1319,72,138,460,0,201,0,2015
371190030111,1889,1630,2,0,68,0,95,94,2015
371190030112,628,522,0,0,0,0,106,0,2015
371190030113,1424,1279,71,0,0,0,44,30,2015
371190030114,951,814,0,0,13,0,107,17,2015
371190030115,1132,1066,32,0,0,0,0,34,2015
371190030121,1405,1332,5,0,39,0,24,5,2015
371190030122,3250,2135,38,0,223,0,826,28,2015
371190030131,3135,2463,356,0,144,0,172,0,2015
371190030132,2391,2107,41,0,105,0,120,18,2015
371190030151,1468,1244,29,0,15,0,171,9,2015
371190030152,1811,1498,126,0,53,0,95,39,2015
371190030153,1125,910,29,0,121,0,65,0,2015
371190030161,2198,1622,326,0,48,0,114,88,2015
371190030162,910,864,20,0,8,0,18,0,2015
371190030163,1405,926,149,24,89,0,125,92,2015
371190030171,1126,815,239,0,66,0,6,0,2015
371190030172,2279,1979,174,0,48,0,78,0,2015
371190030181,2768,2136,183,0,229,0,220,0,2015
371190031021,1767,1314,103,0,79,0,271,0,2015
371190031022,1372,918,16,0,366,0,0,72,2015
371190031023,1289,235,173,0,0,0,881,0,2015
371190031031,1839,1183,318,0,55,0,270,13,2015
371190031032,2661,1971,217,25,117,0,224,107,2015
371190031033,394,394,0,0,0,0,0,0,2015
371190031051,1614,1504,88,0,0,0,22,0,2015
371190031052,2106,1883,28,0,6,0,147,42,2015
371190031061,2550,833,153,0,0,0,1423,141,2015
371190031062,882,639,193,7,0,0,6,37,2015
371190031081,1203,237,420,11,0,0,515,20,2015
371190031082,1906,839,531,0,49,0,454,33,2015
371190031091,2358,372,859,0,155,0,933,39,2015
371190031092,1498,126,681,0,94,0,523,74,2015
371190032011,1316,700,19,0,27,0,570,0,2015
371190032012,1265,426,198,0,70,0,571,0,2015
371190032031,1837,1060,259,0,122,0,324,72,2015
371190032032,971,393,224,9,81,0,248,16,2015
371190032041,1074,933,12,0,8,0,0,121,2015
371190032042,1458,856,276,33,213,0,59,21,2015
371190032043,969,952,17,0,0,0,0,0,2015
371190033001,1625,1203,304,0,28,0,20,70,2015
371190033002,797,458,59,0,23,0,206,51,2015
371190033003,574,469,95,0,0,0,0,10,2015
371190034001,2076,2018,0,0,0,0,0,58,2015
371190034002,853,823,27,0,0,0,3,0,2015
371190034003,1129,1104,0,0,0,0,0,25,2015
371190034004,723,647,0,0,0,0,28,48,2015
371190035001,1420,1261,94,0,16,0,27,22,2015
371190035002,1202,1078,0,0,34,0,51,39,2015
371190036001,756,341,395,0,9,0,11,0,2015
371190036002,1149,341,740,0,24,18,0,26,2015
371190036003,977,42,737,0,32,0,166,0,2015
371190036004,907,28,868,0,0,0,0,11,2015
371190037001,1653,770,548,0,67,0,242,26,2015
371190037002,1293,23,1270,0,0,0,0,0,2015
371190038021,1264,22,1209,0,0,0,33,0,2015
371190038022,1704,30,1396,0,0,0,263,15,2015
371190038023,578,110,320,5,0,0,141,2,2015
371190038051,2014,524,411,0,979,0,44,56,2015
371190038061,3514,727,1649,0,101,0,1037,0,2015
371190038062,1932,440,651,114,0,0,727,0,2015
371190038063,2081,333,738,0,592,0,327,91,2015
371190038064,2501,375,933,0,77,0,1102,14,2015
371190038071,1205,167,387,0,159,0,467,25,2015
371190038072,3402,104,1918,0,0,0,1281,99,2015
371190038081,1960,26,519,0,0,0,1380,35,2015
371190038082,4115,221,1272,0,92,0,2383,147,2015
371190039021,1436,27,948,0,348,0,26,87,2015
371190039022,1749,18,1569,0,0,0,58,104,2015
371190039023,654,0,602,0,0,0,20,32,2015
371190039024,1141,0,1062,0,25,2,0,52,2015
371190039031,874,29,822,0,0,0,6,17,2015
371190039032,758,53,457,0,42,0,195,11,2015
371190040001,1324,348,969,0,0,0,7,0,2015
371190040002,716,101,527,0,0,0,88,0,2015
371190040003,799,234,503,0,62,0,0,0,2015
371190040004,1524,307,1107,0,0,0,110,0,2015
371190041001,730,40,649,0,0,0,8,33,2015
371190041002,1890,1197,529,0,74,0,22,68,2015
371190041003,126,17,109,0,0,0,0,0,2015
371190041004,755,40,642,0,34,0,5,34,2015
371190042001,607,94,452,0,25,0,0,36,2015
371190042002,710,67,633,0,0,0,0,10,2015
371190042003,849,76,628,0,145,0,0,0,2015
371190042004,1037,136,845,0,0,0,30,26,2015
371190043021,793,120,587,0,0,0,86,0,2015
371190043022,2380,390,1540,0,94,0,312,44,2015
371190043023,1538,426,904,0,72,0,136,0,2015
371190043031,2669,716,1402,0,131,0,363,57,2015
371190043041,2480,491,1557,0,315,0,36,81,2015
371190043042,1179,272,852,0,0,15,29,11,2015
371190043051,2150,332,888,0,619,0,269,42,2015
371190043052,3476,151,2077,0,17,0,1177,54,2015
371190044001,1164,207,612,0,63,0,282,0,2015
371190044002,3925,272,3041,0,0,232,307,73,2015
371190045001,1235,51,1034,0,54,0,30,66,2015
371190045002,1447,65,1177,0,193,0,0,12,2015
371190045003,579,110,441,0,25,0,0,3,2015
371190046001,1169,77,1081,0,0,0,0,11,2015
371190046002,2287,50,2170,51,0,0,0,16,2015
371190047001,1869,381,1358,0,37,0,58,35,2015
371190048001,1015,20,954,0,0,0,41,0,2015
371190048002,1178,11,935,0,10,0,185,37,2015
371190048003,1161,9,1086,0,0,0,0,66,2015
371190049001,593,34,545,8,0,0,0,6,2015
371190050001,1544,82,1382,6,0,0,55,19,2015
371190050002,130,4,124,0,0,0,2,0,2015
371190051001,1121,92,1009,0,0,0,0,20,2015
371190051002,1441,33,1158,0,3,0,32,215,2015
371190052001,825,9,709,0,0,0,89,18,2015
371190052002,718,72,558,0,0,0,77,11,2015
371190052003,972,181,769,0,0,0,7,15,2015
371190053011,3313,307,1881,29,145,0,860,91,2015
371190053012,755,71,206,0,64,0,414,0,2015
371190053051,1382,133,966,0,0,0,271,12,2015
371190053052,1255,12,1181,0,0,0,62,0,2015
371190053053,2212,136,1608,0,23,0,445,0,2015
371190053061,429,25,283,0,0,0,117,4,2015
371190053062,1826,112,1161,0,0,0,543,10,2015
371190053071,2091,77,1365,11,0,0,596,42,2015
371190053072,1337,55,621,0,107,0,554,0,2015
371190053081,2081,152,536,0,0,0,1356,37,2015
371190053082,1004,0,629,0,0,0,353,22,2015
371190054011,3322,248,2346,0,324,0,404,0,2015
371190054012,2395,13,2293,0,85,0,2,2,2015
371190054013,1521,78,1429,0,0,0,14,0,2015
371190054031,2368,495,1387,7,259,0,188,32,2015
371190054032,2038,58,1168,38,41,0,703,30,2015
371190054041,2526,349,1974,0,0,0,170,33,2015
371190054042,2412,439,1358,0,77,0,538,0,2015
371190055081,2575,1719,718,10,46,0,67,15,2015
371190055082,1869,1039,572,0,111,0,137,10,2015
371190055091,1675,657,622,0,126,0,246,24,2015
371190055092,1464,716,660,0,70,0,0,18,2015
371190055093,2090,874,634,0,184,0,372,26,2015
371190055101,1635,461,655,0,8,0,500,11,2015
371190055102,4183,429,2680,0,78,0,882,114,2015
371190055111,1204,211,932,0,37,0,11,13,2015
371190055112,1317,347,569,0,39,37,134,191,2015
371190055113,1805,685,574,0,160,0,301,85,2015
371190055121,918,210,691,0,0,0,17,0,2015
371190055122,816,262,441,0,24,0,22,67,2015
371190055123,3136,434,2123,0,77,0,470,32,2015
371190055131,2025,629,1091,0,34,0,80,191,2015
371190055132,1350,587,353,0,190,0,141,79,2015
371190055133,725,589,68,0,8,0,28,32,2015
371190055141,2403,956,1196,0,171,0,60,20,2015
371190055142,1472,814,419,0,10,0,229,0,2015
371190055143,3164,1605,1174,0,103,0,139,143,2015
371190055151,2431,1629,485,0,79,0,91,147,2015
371190055161,1838,1326,158,23,173,0,90,68,2015
371190055171,3144,1629,1308,0,55,0,148,4,2015
371190055172,1425,1078,181,0,10,0,107,49,2015
371190055181,3232,1306,1032,0,568,0,305,21,2015
371190055182,1966,875,791,19,20,0,231,30,2015
371190055191,3246,1593,1358,0,0,0,295,0,2015
371190055192,1876,947,536,0,226,0,96,71,2015
371190055201,3817,801,1679,33,984,0,320,0,2015
371190055202,707,246,203,0,45,0,213,0,2015
371190055211,704,245,152,0,78,0,140,89,2015
371190055212,1707,491,774,0,276,0,121,45,2015
371190055213,5240,1706,2622,0,562,0,290,60,2015
371190055221,1055,170,708,0,156,0,21,0,2015
371190055222,1999,583,795,0,458,0,5,158,2015
371190055223,1373,229,786,0,128,0,230,0,2015
371190055231,580,198,333,0,0,0,0,49,2015
371190055232,2139,776,614,84,473,0,139,53,2015
371190055233,2178,562,421,0,1195,0,0,0,2015
371190055241,1075,19,90,0,891,0,75,0,2015
371190055242,820,89,514,0,109,0,108,0,2015
371190055243,2743,288,1637,0,89,0,508,221,2015
371190055244,1618,274,1080,36,177,0,0,51,2015
371190055245,1136,467,499,0,0,0,170,0,2015
371190055246,1125,199,746,0,40,0,139,1,2015
371190056041,1800,960,305,0,326,0,124,85,2015
371190056042,2014,1078,666,0,103,0,82,85,2015
371190056043,1487,879,310,0,107,0,92,99,2015
371190056051,2245,707,1251,0,69,0,163,55,2015
371190056052,1122,422,587,0,47,0,61,5,2015
371190056053,2185,1108,608,0,194,0,172,103,2015
371190056091,3727,1372,1322,11,486,0,328,208,2015
371190056101,856,400,305,0,81,0,0,70,2015
371190056102,3039,875,1544,0,292,0,214,114,2015
371190056111,2677,1079,1229,0,138,0,216,15,2015
371190056121,2971,472,1317,0,307,0,680,195,2015
371190056122,1799,540,823,0,217,0,133,86,2015
371190056131,1997,377,1168,0,80,0,352,20,2015
371190056141,1382,364,767,0,30,0,197,24,2015
371190056142,2477,704,1488,0,0,0,235,50,2015
371190056143,2672,782,1372,0,83,0,399,36,2015
371190056151,1202,482,532,0,90,0,98,0,2015
371190056161,1975,524,580,0,57,0,795,19,2015
371190056171,1941,331,1099,0,234,0,233,44,2015
371190056172,22,22,0,0,0,0,0,0,2015
371190056181,1983,1403,466,0,12,0,95,7,2015
371190056182,1685,271,1226,0,26,0,106,56,2015
371190056191,2739,702,1704,0,54,0,273,6,2015
371190056192,1481,741,201,19,138,0,346,36,2015
371190056201,1903,519,1193,0,0,0,191,0,2015
371190056202,2523,776,964,0,121,0,631,31,2015
371190056203,2637,906,1402,0,11,0,148,170,2015
371190056211,2796,1414,973,0,18,0,248,143,2015
371190056212,720,177,421,0,0,0,79,43,2015
371190056213,1028,469,337,20,11,0,145,46,2015
371190057061,2176,1383,229,0,120,0,349,95,2015
371190057062,1301,784,81,0,61,0,224,151,2015
371190057063,1760,1066,318,0,0,0,361,15,2015
371190057064,1521,1109,239,0,80,0,81,12,2015
371190057091,2029,1598,76,0,132,0,223,0,2015
371190057092,2038,1328,465,0,81,0,106,58,2015
371190057101,2042,685,747,0,47,0,452,111,2015
371190057102,2104,755,890,0,61,0,216,182,2015
371190057111,625,496,55,0,0,0,74,0,2015
371190057112,2558,2320,141,0,58,0,25,14,2015
371190057113,3366,2682,281,35,47,0,171,150,2015
371190057121,2539,2093,268,0,0,0,178,0,2015
371190057122,1364,1213,57,0,37,0,23,34,2015
371190057131,1813,1681,74,0,58,0,0,0,2015
371190057132,2072,1715,98,0,54,0,200,5,2015
371190057141,2205,1660,298,33,67,0,147,0,2015
371190057142,1626,1419,107,0,0,0,100,0,2015
371190057143,1276,1029,77,0,64,0,21,85,2015
371190057151,2626,2363,47,26,14,0,148,28,2015
371190057161,2082,958,635,0,68,0,402,19,2015
371190057162,2166,817,653,0,64,0,568,64,2015
371190057171,2491,744,1226,0,66,0,382,73,2015
371190057172,1476,612,540,0,160,0,111,53,2015
371190057173,2489,1769,412,35,135,0,138,0,2015
371190058111,2387,2022,127,0,40,0,71,127,2015
371190058112,1625,1317,137,0,9,0,141,21,2015
371190058121,2472,1917,267,0,103,0,167,18,2015
371190058122,2504,1603,468,10,168,0,88,167,2015
371190058123,1644,815,577,0,124,0,100,28,2015
371190058151,2901,2357,214,6,65,0,216,43,2015
371190058152,869,643,171,0,55,0,0,0,2015
371190058161,3242,2697,183,0,132,0,152,78,2015
371190058162,946,617,94,0,143,0,92,0,2015
371190058171,1333,1085,0,0,48,0,175,25,2015
371190058172,2836,2326,200,0,115,0,175,20,2015
371190058231,824,799,25,0,0,0,0,0,2015
371190058232,1966,1577,45,0,277,0,0,67,2015
371190058233,2173,1938,35,51,86,0,63,0,2015
371190058234,3204,2303,308,0,262,0,226,105,2015
371190058241,3327,477,1410,0,121,0,1319,0,2015
371190058251,2864,1421,1058,0,54,0,311,20,2015
371190058252,2199,1227,392,0,9,0,496,75,2015
371190058261,789,428,72,0,0,0,289,0,2015
371190058262,2140,1361,231,0,103,0,419,26,2015
371190058271,2995,815,1491,0,84,0,583,22,2015
371190058281,2359,2184,65,0,64,0,37,9,2015
371190058282,543,543,0,0,0,0,0,0,2015
371190058283,1144,1095,41,0,0,0,8,0,2015
371190058291,1021,603,283,0,8,0,127,0,2015
371190058292,1294,523,526,0,79,0,119,47,2015
371190058301,1270,892,43,10,0,0,275,50,2015
371190058302,2249,1701,167,11,11,0,335,24,2015
371190058311,2475,1982,248,0,41,0,138,66,2015
371190058312,2255,1377,650,0,129,0,44,55,2015
371190058313,349,275,53,0,0,0,8,13,2015
371190058321,2925,2185,160,0,340,0,208,32,2015
371190058331,1104,1017,66,0,21,0,0,0,2015
371190058332,2642,2481,20,10,96,0,35,0,2015
371190058333,1281,1186,79,16,0,0,0,0,2015
371190058341,3251,2286,464,0,185,0,154,162,2015
371190058342,1178,786,146,0,144,0,61,41,2015
371190058351,2833,2495,77,40,111,0,74,36,2015
371190058361,2448,1477,226,0,4,0,736,5,2015
371190058362,1660,1121,215,0,140,0,172,12,2015
371190058371,1938,1048,0,0,543,0,266,81,2015
371190058372,1599,1035,170,0,125,0,251,18,2015
371190058373,727,551,0,0,81,0,95,0,2015
371190058374,2576,1736,74,0,270,0,227,269,2015
371190058381,2178,1311,124,0,451,0,236,56,2015
371190058382,1836,1097,191,0,416,0,123,9,2015
371190058383,3888,2042,414,18,898,0,446,70,2015
371190058391,2744,2175,142,0,201,0,93,133,2015
371190058401,2498,2013,120,8,168,0,111,78,2015
371190058411,2763,2029,133,0,295,0,226,80,2015
371190058412,1241,764,87,0,130,0,260,0,2015
371190058413,2331,1749,163,9,114,0,198,98,2015
371190058421,1681,1062,246,0,212,0,147,14,2015
371190058422,1604,1190,31,0,231,0,45,107,2015
371190058423,3384,2363,174,0,310,0,154,383,2015
371190058431,1909,1393,41,0,396,0,41,38,2015
371190058432,1274,904,195,0,49,0,106,20,2015
371190058441,3578,2550,270,11,570,0,25,152,2015
371190058442,4432,3082,195,14,694,0,312,135,2015
371190058451,1366,1009,9,0,188,0,15,145,2015
371190058452,3031,1522,262,0,867,0,171,209,2015
371190058461,1802,1603,120,0,61,0,18,0,2015
371190058462,2113,1651,90,0,366,0,6,0,2015
371190058471,1214,1149,0,0,19,0,46,0,2015
371190058472,2350,1725,186,0,137,0,122,180,2015
371190058473,905,438,23,51,68,0,128,197,2015
371190058481,2573,2205,0,0,310,0,0,58,2015
371190058482,2006,1535,285,29,0,0,140,17,2015
371190058483,998,768,130,0,42,0,58,0,2015
371190059061,1651,1021,522,5,36,0,8,59,2015
371190059062,496,228,0,0,108,0,113,47,2015
371190059063,1372,502,117,0,23,0,730,0,2015
371190059064,486,291,181,0,0,0,14,0,2015
371190059071,3641,1730,1125,0,398,0,312,76,2015
371190059072,1364,571,263,0,46,0,484,0,2015
371190059081,1490,1186,197,0,79,0,0,28,2015
371190059091,5001,1851,1699,0,106,0,1099,246,2015
371190059092,2685,444,1085,38,371,0,747,0,2015
371190059101,5244,2009,1848,0,211,0,966,210,2015
371190059111,2837,2157,408,0,104,0,49,119,2015
371190059112,2256,1148,593,0,184,0,245,86,2015
371190059121,1720,641,372,0,206,0,466,35,2015
371190059122,3237,718,1380,7,394,0,718,20,2015
371190059131,1546,201,536,0,137,0,610,62,2015
371190059132,3683,1216,1202,0,286,0,816,163,2015
371190059133,1495,648,269,0,166,0,313,99,2015
371190059141,2591,1097,688,0,62,0,609,135,2015
371190059142,1056,426,250,33,80,0,256,11,2015
371190059143,2261,795,900,0,0,0,388,178,2015
371190059151,2152,831,744,0,75,49,256,197,2015
371190059161,1150,250,465,0,114,0,296,25,2015
371190059162,1028,9,698,0,0,0,229,92,2015
371190059171,3186,1753,826,0,84,0,410,113,2015
371190059172,2725,1028,969,0,173,0,518,37,2015
371190059181,3726,1419,1025,0,412,0,683,187,2015
371190060051,2717,1201,1095,0,69,0,289,63,2015
371190060061,3044,664,1341,0,152,0,785,102,2015
371190060062,2414,1219,861,0,0,0,319,15,2015
371190060063,1032,395,34,32,409,0,148,14,2015
371190060071,3091,289,2289,0,0,0,513,0,2015
371190060072,2099,1474,505,0,53,0,8,59,2015
371190060073,2042,1408,378,0,164,0,0,92,2015
371190060081,1356,813,312,0,15,0,176,40,2015
371190060082,2525,966,1373,0,24,0,16,146,2015
371190060091,1224,839,342,0,21,0,0,22,2015
371190060092,1463,404,897,0,48,0,49,65,2015
371190060101,2292,1403,794,0,0,0,45,50,2015
371190060102,1767,275,1425,0,19,0,35,13,2015
371190060103,1923,88,1010,0,0,0,825,0,2015
371190060104,969,258,711,0,0,0,0,0,2015
371190061031,2296,1566,607,0,37,0,54,32,2015
371190061032,1452,780,398,0,114,0,142,18,2015
371190061041,1402,775,465,0,0,0,37,125,2015
371190061042,1562,867,552,0,0,0,0,143,2015
371190061043,4133,1334,2581,18,54,0,76,70,2015
371190061044,2171,841,1185,19,110,0,0,16,2015
371190061051,3128,1222,1462,0,84,0,319,41,2015
371190061061,2215,1087,870,0,58,0,188,12,2015
371190061062,1428,727,569,0,32,0,100,0,2015
371190061071,3463,1081,1451,0,119,0,506,306,2015
371190061072,1371,679,394,0,112,0,74,112,2015
371190061081,1926,362,1259,9,54,0,44,198,2015
371190061082,2632,600,1567,0,0,0,345,120,2015
371190061091,4503,450,3469,7,0,6,543,28,2015
371190062031,958,927,13,0,18,0,0,0,2015
371190062032,2251,2052,199,0,0,0,0,0,2015
371190062033,1730,1702,0,0,0,0,28,0,2015
371190062041,1855,1657,35,0,0,0,132,31,2015
371190062042,1381,1270,0,0,16,0,95,0,2015
371190062043,2419,2263,22,0,22,0,100,12,2015
371190062044,1636,1509,17,0,56,0,37,17,2015
371190062081,2774,2101,409,0,60,0,173,31,2015
371190062091,501,422,33,0,0,0,46,0,2015
371190062092,1388,1064,113,0,85,0,126,0,2015
371190062093,2004,1742,113,0,0,0,75,74,2015
371190062101,2935,2710,70,0,135,0,11,9,2015
371190062102,1412,1125,190,0,45,0,36,16,2015
371190062111,3257,2582,288,0,15,0,148,224,2015
371190062112,2791,2615,138,0,21,0,17,0,2015
371190062121,2360,1675,296,0,72,0,144,173,2015
371190062122,1038,733,110,0,138,0,29,28,2015
371190062131,3451,2949,215,50,56,0,173,8,2015
371190062132,2693,2153,270,0,14,0,26,230,2015
371190062141,1763,1280,348,28,0,0,95,12,2015
371190062142,2677,2463,143,0,0,0,71,0,2015
371190062151,2494,1487,417,0,26,0,542,22,2015
371190062152,2096,1608,332,5,21,0,110,20,2015
