GEO_ID,Total Population,White Population,Black Population,American Indian Population,Asian Population,Native Hawaiian and Other Pacific Islander Population,Hispanic or Latino Population,Some other race,Year
371190058451,944,614,9,0,262,0,28,31,2021
371190058452,3660,908,235,0,1462,0,234,821,2021
371190058453,1564,660,350,0,349,0,32,173,2021
371190058461,1454,1132,110,0,122,0,32,58,2021
371190058462,2243,1664,107,0,172,0,185,115,2021
371190058471,1776,1363,2,0,320,0,47,44,2021
371190058472,2558,1786,211,0,300,0,110,151,2021
371190058473,914,319,176,0,406,0,13,0,2021
371190058481,2139,1549,103,0,318,0,156,13,2021
371190058482,1986,1776,9,0,93,0,79,29,2021
371190058483,793,617,0,0,0,0,103,73,2021
371190058491,479,454,0,0,0,0,25,0,2021
371190058492,2705,1719,459,0,339,0,124,64,2021
371190058501,2246,1522,82,0,356,0,207,79,2021
371190058511,2039,1247,418,0,0,0,367,7,2021
371190058512,2852,1355,503,0,488,0,254,252,2021
371190058521,2193,1819,213,15,0,0,55,91,2021
371190058531,2107,937,308,0,43,0,784,35,2021
371190058532,181,141,40,0,0,0,0,0,2021
371190058541,2680,649,261,0,597,0,438,735,2021
371190058551,1906,1179,60,0,352,0,238,77,2021
371190058552,1427,1164,263,0,0,0,0,0,2021
371190058553,1438,1203,0,0,167,0,55,13,2021
371190058561,2447,1062,294,120,821,0,65,85,2021
371190058571,2009,1155,252,0,432,0,113,57,2021
371190058581,1385,373,189,0,452,0,371,0,2021
371190058582,2727,1452,478,0,552,0,175,70,2021
371190058591,2696,1759,162,0,645,0,64,66,2021
371190058601,3117,1877,196,0,624,0,287,133,2021
371190058602,1407,1017,177,0,99,0,114,0,2021
371190058611,1877,1465,22,0,316,0,74,0,2021
371190058612,1068,906,0,0,0,0,162,0,2021
371190058621,3052,2551,64,11,205,0,112,109,2021
371190058631,1976,1342,176,0,330,0,105,23,2021
371190058632,1974,1157,362,0,304,0,75,76,2021
371190058641,1658,1165,62,0,189,0,242,0,2021
371190058642,3189,1709,140,0,1046,0,21,273,2021
371190058651,2138,1443,235,0,152,0,265,43,2021
371190058661,1986,1083,520,0,0,0,383,0,2021
371190058662,1790,505,773,0,0,0,344,168,2021
371190058663,358,94,61,0,176,0,0,27,2021
371190058671,436,77,64,0,180,0,29,86,2021
371190058672,3153,1019,1221,0,259,0,650,4,2021
371190058681,2718,1820,369,0,28,0,91,410,2021
371190059081,2003,1395,229,0,225,0,73,81,2021
371190059101,2777,706,1319,0,184,0,487,81,2021
371190059102,3353,625,994,0,79,34,631,990,2021
371190059131,1732,380,430,0,64,0,858,0,2021
371190059132,2393,681,783,0,792,0,106,31,2021
371190059133,1533,537,452,0,167,0,370,7,2021
371190059134,1268,187,298,0,115,0,668,0,2021
371190059151,405,104,231,0,9,0,61,0,2021
371190059152,2329,456,1382,0,76,0,297,118,2021
371190059161,1261,130,549,0,124,0,386,72,2021
371190059162,1288,21,782,0,0,0,450,35,2021
371190059181,1317,520,147,0,0,0,596,54,2021
371190059182,1057,315,453,15,35,0,143,96,2021
371190059183,2724,704,850,0,148,0,983,39,2021
371190059191,2251,1154,718,0,166,0,192,21,2021
371190059192,1019,368,0,0,124,0,493,34,2021
371190059201,2043,575,166,0,6,0,1296,0,2021
371190059202,344,180,25,0,0,0,102,37,2021
371190059211,3545,1265,1625,0,276,0,233,146,2021
371190059221,2443,1082,618,0,305,0,346,92,2021
371190059222,1701,388,806,0,135,0,237,135,2021
371190059231,1917,595,758,0,90,0,288,186,2021
371190059232,2816,302,1242,0,847,0,425,0,2021
371190059241,3847,1694,1307,0,32,0,814,0,2021
371190059242,3018,1134,1051,0,422,0,411,0,2021
371190059251,3142,1654,1101,0,81,0,207,99,2021
371190059261,4421,2556,1134,0,304,0,226,201,2021
371190059262,1892,1201,285,17,293,0,19,77,2021
371190059271,6015,996,3089,0,306,0,1133,491,2021
371190059272,1657,197,1224,0,17,0,71,148,2021
371190059281,1677,693,604,71,0,0,309,0,2021
371190059291,3214,1117,1180,0,244,0,484,189,2021
371190059292,1170,513,530,0,22,0,77,28,2021
371190059301,2961,1036,736,0,97,0,793,299,2021
371190059311,915,297,538,0,0,0,69,11,2021
371190059312,2904,1088,719,0,69,0,806,222,2021
371190059321,2633,679,934,0,567,103,117,233,2021
371190060051,1481,538,610,0,83,0,186,64,2021
371190060052,1713,750,660,0,60,0,235,8,2021
371190060081,1371,705,608,0,0,0,29,29,2021
371190060082,2142,804,831,0,160,0,127,220,2021
371190060091,1599,675,623,9,102,0,163,27,2021
371190060092,1901,397,1185,27,56,0,148,88,2021
371190060111,2924,956,1793,0,15,0,91,69,2021
371190060121,2890,450,1993,0,42,0,325,80,2021
371190060122,1893,1061,71,1,536,0,145,79,2021
371190060131,2041,310,1289,0,161,0,281,0,2021
371190060132,2918,152,2422,0,67,0,277,0,2021
371190060141,1573,888,194,0,34,0,441,16,2021
371190060142,2144,1236,772,0,50,0,86,0,2021
371190060151,1727,1282,445,0,0,0,0,0,2021
371190060152,2454,507,1417,0,81,0,426,23,2021
371190060161,1290,118,510,0,155,0,507,0,2021
371190060162,1599,134,1000,0,212,0,0,253,2021
371190061031,2045,1233,651,0,79,0,33,49,2021
371190061032,2149,1116,564,0,131,0,82,256,2021
371190061051,2882,871,1718,0,47,0,141,105,2021
371190061081,2629,567,1654,0,106,0,180,122,2021
371190061082,1806,370,1104,0,35,10,270,17,2021
371190061091,4324,550,3178,0,68,0,504,24,2021
371190061101,1531,571,934,0,0,0,26,0,2021
371190061102,1728,163,1081,0,0,0,484,0,2021
371190061103,2316,531,1596,0,166,0,1,22,2021
371190061111,1808,564,1077,0,0,0,155,12,2021
371190061112,1782,778,827,4,0,0,136,37,2021
371190061121,1342,257,924,0,26,0,117,18,2021
371190061122,860,117,483,0,130,0,112,18,2021
371190061131,1030,473,393,0,39,0,17,108,2021
371190061132,2043,683,1243,0,37,0,46,34,2021
371190061141,921,250,178,0,17,0,476,0,2021
371190061142,2191,403,1151,15,136,0,415,71,2021
371190061151,2980,531,1702,0,543,0,204,0,2021
371190061152,669,69,307,0,0,0,293,0,2021
371190062081,928,861,8,0,27,0,0,32,2021
371190062082,2836,2573,55,0,113,0,33,62,2021
371190062091,878,497,304,0,10,0,16,51,2021
371190062092,1913,1499,165,0,23,0,192,34,2021
371190062093,2078,1964,70,0,0,0,16,28,2021
371190062101,2587,2102,246,0,64,0,141,34,2021
371190062102,2152,1409,207,0,415,0,108,13,2021
371190062111,3513,2866,280,1,0,0,239,127,2021
371190062112,3033,2557,162,0,61,0,223,30,2021
371190062121,3078,2024,510,3,225,0,183,133,2021
371190062122,1133,733,151,0,15,0,106,128,2021
371190062141,1603,1154,13,0,107,0,189,140,2021
371190062142,2471,1925,79,0,122,0,301,44,2021
371190062161,1917,1657,54,0,129,0,9,68,2021
371190062171,1074,973,72,0,17,0,0,12,2021
371190062172,1961,1559,249,0,0,0,130,23,2021
371190062181,2938,2605,49,0,46,0,118,120,2021
371190062191,3005,2486,0,0,87,0,94,338,2021
371190062201,1484,1235,0,0,59,0,135,55,2021
371190062202,1356,1285,0,0,0,0,71,0,2021
371190062211,3861,2654,488,0,79,0,200,440,2021
371190062221,997,845,0,0,114,0,0,38,2021
371190062222,2963,2294,528,0,47,0,94,0,2021
371190062231,2453,1582,615,0,0,0,193,63,2021
371190062241,3182,2023,455,0,0,9,695,0,2021
371190063051,4203,1912,1314,0,340,0,524,113,2021
371190063061,1399,1070,204,0,102,0,23,0,2021
371190063071,3421,2487,364,0,284,0,231,55,2021
371190063072,1168,616,301,0,122,0,93,36,2021
371190063081,4271,3423,580,0,46,0,131,91,2021
371190063091,1830,1167,306,0,0,0,290,67,2021
371190063101,3365,2363,267,10,86,0,506,133,2021
371190063111,449,384,0,0,34,0,0,31,2021
371190063112,3604,2973,310,0,31,0,33,257,2021
371190064031,2312,1395,609,0,18,0,196,94,2021
371190064032,1736,1231,195,0,115,6,62,127,2021
371190064033,1668,1491,2,0,33,0,0,142,2021
371190064041,2363,2165,0,0,0,0,156,42,2021
371190064042,2221,1961,207,0,0,0,53,0,2021
371190064043,2720,2428,74,0,99,0,13,106,2021
371190064071,1054,858,178,0,7,0,0,11,2021
371190064072,3050,2416,41,0,195,0,39,359,2021
371190064081,1178,1150,10,0,0,0,18,0,2021
371190064082,1767,1119,334,0,0,0,147,167,2021
371190064091,3059,2822,160,0,14,0,63,0,2021
371190064101,1888,1408,64,0,68,0,270,78,2021
371190064102,1379,923,108,0,40,0,161,147,2021
371190064111,1930,708,287,0,16,0,890,29,2021
371190064112,1081,978,33,0,0,0,70,0,2021
371199801001,0,0,0,0,0,0,0,0,2021
371199802001,0,0,0,0,0,0,0,0,2021
371199803001,29,12,0,0,0,0,17,0,2021
371190001011,536,429,0,0,24,0,62,21,2022
371190001012,612,261,0,0,135,0,216,0,2022
371190001021,1418,901,138,48,90,0,241,0,2022
371190001022,1323,895,113,0,174,0,49,92,2022
371190001031,2042,1006,432,0,212,0,223,169,2022
371190001041,1619,1299,137,0,75,0,68,40,2022
371190003011,954,620,186,0,72,0,43,33,2022
371190003021,645,305,239,5,0,0,13,83,2022
371190003022,493,105,227,0,0,0,71,90,2022
371190004011,1809,1534,168,0,83,0,14,10,2022
371190004021,1001,854,39,0,91,0,17,0,2022
371190004022,1330,1223,44,6,18,0,16,23,2022
371190005011,505,159,262,0,10,0,63,11,2022
371190005012,1431,843,329,8,26,0,144,81,2022
371190005021,1474,981,89,0,152,0,252,0,2022
371190005031,1390,744,435,0,9,0,151,51,2022
371190005032,110,79,21,0,0,0,0,10,2022
371190006001,1618,462,904,0,140,0,67,45,2022
371190006002,1705,594,905,0,65,0,86,55,2022
371190006003,701,357,187,0,61,0,26,70,2022
371190007001,597,399,96,0,63,0,16,23,2022
371190007002,1110,530,427,12,20,0,121,0,2022
371190008001,1728,712,857,0,52,0,33,74,2022
371190008002,1345,193,1080,0,13,0,49,10,2022
371190009001,576,329,184,0,40,0,14,9,2022
371190009002,1166,657,309,0,0,0,175,25,2022
371190010001,1153,986,0,0,42,0,54,71,2022
371190010002,492,419,17,0,0,0,0,56,2022
371190010003,1655,1132,245,7,74,0,97,100,2022
371190011001,1565,1332,9,0,110,0,96,18,2022
371190011002,271,248,0,0,0,0,18,5,2022
371190011003,1648,1370,217,0,0,0,11,50,2022
371190012001,1974,316,556,0,0,0,1073,29,2022
371190012002,1175,487,538,0,8,0,45,97,2022
371190012003,1997,1722,11,0,139,0,79,46,2022
371190013001,2431,1031,863,0,34,0,442,61,2022
371190013002,1055,394,458,0,24,0,110,69,2022
371190013003,593,365,126,0,65,0,0,37,2022
371190014001,1819,921,510,15,39,0,156,178,2022
371190014002,1994,1372,270,0,29,0,139,184,2022
371190015041,3224,250,2142,0,0,0,730,102,2022
371190015042,2263,653,682,0,675,0,202,51,2022
371190015043,1262,199,806,0,46,0,120,91,2022
371190015051,1042,493,315,0,28,0,205,1,2022
371190015052,3371,589,484,0,84,0,2199,15,2022
371190015071,2136,117,190,0,0,0,1817,12,2022
371190015072,935,170,591,0,0,0,174,0,2022
371190015073,2138,75,1766,0,0,0,274,23,2022
371190015081,2570,522,1541,17,46,0,390,54,2022
371190015082,2855,857,1286,0,66,0,591,55,2022
371190015083,802,0,407,0,0,0,395,0,2022
371190015091,1232,57,955,0,15,0,118,87,2022
371190015092,2345,73,1301,0,145,0,802,24,2022
371190015101,2588,133,1726,0,26,0,527,176,2022
371190015102,654,83,426,0,136,0,0,9,2022
371190016031,2089,724,696,0,161,0,441,67,2022
371190016032,1432,230,643,0,0,0,505,54,2022
371190016033,1019,347,195,0,208,0,269,0,2022
371190016051,1587,426,518,0,94,19,492,38,2022
371190016061,3101,610,905,0,363,0,1121,102,2022
371190016062,1401,617,224,0,331,0,203,26,2022
371190016071,2609,375,1361,5,11,0,857,0,2022
371190016081,2523,320,635,0,90,0,1427,51,2022
371190016082,1746,295,1095,0,52,0,155,149,2022
371190016091,567,49,286,0,47,0,185,0,2022
371190016092,2547,399,705,0,156,0,1029,258,2022
371190017011,1538,1034,266,36,6,0,170,26,2022
371190017012,2899,688,1222,0,38,0,888,63,2022
371190017021,1488,648,450,0,24,0,344,22,2022
371190017022,948,810,41,0,0,0,87,10,2022
371190017023,564,251,177,0,0,0,113,23,2022
371190017024,3671,54,713,0,535,0,2285,84,2022
371190018011,354,205,106,0,20,0,23,0,2022
371190018012,324,288,17,0,0,0,15,4,2022
371190018013,649,349,295,0,0,0,5,0,2022
371190018021,1828,799,602,0,266,0,115,46,2022
371190018022,1675,1125,183,10,55,0,178,124,2022
371190019101,2105,70,736,16,0,0,1146,137,2022
371190019102,1329,240,502,0,493,0,68,26,2022
371190019103,1688,212,569,11,172,0,686,38,2022
371190019111,1113,201,352,0,408,0,152,0,2022
371190019112,2340,336,1528,0,280,0,196,0,2022
371190019113,2596,440,1508,12,142,0,409,85,2022
371190019141,2062,177,1053,0,11,0,764,57,2022
371190019142,2237,1318,50,0,507,0,247,115,2022
371190019161,1827,476,666,3,205,0,477,0,2022
371190019162,2415,637,1342,0,162,0,231,43,2022
371190019171,2216,655,495,0,96,0,866,104,2022
371190019172,2261,998,574,0,0,0,688,1,2022
371190019181,195,75,86,0,0,0,34,0,2022
371190019182,2099,282,1067,0,149,0,570,31,2022
371190019183,1629,156,986,0,0,0,487,0,2022
371190019191,1406,294,312,0,432,0,328,40,2022
371190019192,1342,676,310,0,22,0,196,138,2022
371190019193,1327,138,711,0,86,0,392,0,2022
371190019201,1529,178,782,0,12,0,494,63,2022
371190019202,1971,427,268,0,75,0,1164,37,2022
371190019203,1888,421,596,0,182,0,689,0,2022
371190019211,2659,566,857,0,419,32,742,43,2022
371190019221,2704,368,1164,0,133,0,990,49,2022
371190019222,2813,714,1261,0,0,0,689,149,2022
371190019231,3192,651,1391,0,0,0,1123,27,2022
371190019232,818,310,280,0,0,0,228,0,2022
371190019241,2732,152,724,142,926,0,788,0,2022
371190019251,1154,143,608,0,188,0,215,0,2022
371190019252,1041,29,804,0,0,0,123,85,2022
371190019253,2547,224,1473,28,0,0,822,0,2022
371190019261,1091,376,377,0,33,0,236,69,2022
371190019262,2169,386,1443,0,0,0,210,130,2022
371190019271,1346,182,643,0,0,0,521,0,2022
371190019272,1843,118,1467,0,0,0,186,72,2022
371190020041,1540,1112,187,0,88,0,134,19,2022
371190020042,1910,1406,24,0,40,0,426,14,2022
371190020043,2195,365,1446,0,0,0,149,235,2022
371190020051,1170,884,146,0,22,0,44,74,2022
371190020052,1656,1128,204,0,128,0,184,12,2022
371190020061,1984,1777,74,0,81,14,38,0,2022
371190020062,1787,1682,41,0,0,0,64,0,2022
371190020071,929,793,3,0,68,0,65,0,2022
371190020072,1483,484,786,43,22,0,27,121,2022
371190020081,1267,1229,0,0,0,0,38,0,2022
371190020082,1080,857,164,0,59,0,0,0,2022
371190020083,496,474,0,0,22,0,0,0,2022
371190021001,897,631,97,0,0,0,117,52,2022
371190021002,2148,1238,440,0,234,0,160,76,2022
371190022011,1606,1176,241,0,116,0,63,10,2022
371190022012,1127,862,21,0,0,0,151,93,2022
371190022021,1183,973,72,0,13,0,78,47,2022
371190022022,1933,1687,213,0,0,0,0,33,2022
371190023001,335,28,241,0,13,0,49,4,2022
371190023002,2843,24,2622,0,0,0,100,97,2022
371190024001,1749,1519,33,31,29,0,105,32,2022
371190024002,943,594,99,3,10,0,176,61,2022
371190024003,410,376,27,0,0,0,7,0,2022
371190025001,1409,1094,112,0,50,0,115,38,2022
371190025002,926,806,64,0,16,0,26,14,2022
371190026001,1371,831,361,10,58,0,43,68,2022
371190027011,1035,1026,0,0,0,0,9,0,2022
371190027012,1201,1031,30,0,0,0,104,36,2022
371190027013,689,631,22,0,0,0,36,0,2022
371190027021,3002,2667,124,2,46,0,59,104,2022
371190027022,2206,1987,0,0,111,0,61,47,2022
371190027023,641,581,0,0,10,0,50,0,2022
371190028001,1038,1029,0,0,0,0,9,0,2022
371190028002,1288,1247,36,5,0,0,0,0,2022
371190028003,1451,1432,0,2,4,0,13,0,2022
371190029031,1454,1323,0,0,85,0,46,0,2022
371190029032,1013,961,0,0,18,0,0,34,2022
371190029033,1856,1344,341,0,93,0,28,50,2022
371190029051,1812,1490,8,10,55,0,196,53,2022
371190029052,1551,1403,44,0,15,0,70,19,2022
371190029071,2389,1414,180,0,594,0,52,149,2022
371190029072,1555,1162,21,0,119,0,167,86,2022
371190029081,1139,977,0,0,25,0,111,26,2022
371190029082,786,711,0,0,28,0,19,28,2022
371190029083,1475,1313,63,0,27,0,72,0,2022
371190029091,1729,1450,42,0,187,0,13,37,2022
371190029101,872,772,51,0,38,0,0,11,2022
371190029102,1145,693,106,0,39,0,43,264,2022
371190029103,1173,1173,0,0,0,0,0,0,2022
371190030061,2071,1859,118,0,45,0,0,49,2022
371190030062,2444,2030,55,0,158,0,142,59,2022
371190030081,3302,3218,39,0,1,0,27,17,2022
371190030082,1451,622,418,0,106,0,305,0,2022
371190030083,1495,1149,52,0,19,0,265,10,2022
371190030121,1630,1565,7,0,0,0,26,32,2022
371190030122,2526,1584,501,0,114,0,214,113,2022
371190030131,2314,1919,38,0,160,0,111,86,2022
371190030132,2572,2469,0,0,87,0,0,16,2022
371190030151,1496,1281,26,0,43,0,66,80,2022
371190030152,2319,1704,329,0,0,0,229,57,2022
371190030153,1740,1357,22,0,234,0,65,62,2022
371190030161,1721,894,336,0,261,0,179,51,2022
371190030162,1101,883,112,0,58,0,0,48,2022
371190030163,1817,648,184,0,798,0,61,126,2022
371190030171,1540,991,285,0,65,0,168,31,2022
371190030172,2290,1945,113,0,90,0,33,109,2022
371190030181,2449,1947,140,0,205,0,128,29,2022
371190030191,1015,865,85,0,65,0,0,0,2022
371190030192,1026,719,62,0,0,0,153,92,2022
371190030201,1137,944,75,0,68,0,50,0,2022
371190030202,1915,1852,9,0,26,0,28,0,2022
371190030203,1280,1262,0,0,0,0,18,0,2022
371190030211,1409,1185,92,0,36,0,15,81,2022
371190030212,1511,1394,19,0,29,0,28,41,2022
371190030221,1284,1021,77,0,87,0,15,84,2022
371190030222,730,718,0,0,0,0,0,12,2022
371190030223,1876,1515,38,0,121,0,59,143,2022
371190031021,2167,1708,107,133,17,0,144,58,2022
371190031022,892,788,0,0,21,0,43,40,2022
371190031023,975,72,192,0,14,0,697,0,2022
371190031051,1340,1240,45,0,4,0,10,41,2022
371190031052,2376,2172,104,0,0,0,55,45,2022
371190031061,2337,903,213,0,15,0,1187,19,2022
371190031062,2054,1281,453,0,104,0,159,57,2022
371190031081,1318,176,440,0,15,0,687,0,2022
371190031082,2137,762,200,8,65,0,1065,37,2022
371190031091,2553,339,823,0,63,0,1244,84,2022
371190031092,1481,77,257,0,10,0,1124,13,2022
371190031101,2290,1895,0,0,19,0,195,181,2022
371190031111,1744,1623,101,0,0,0,20,0,2022
371190031112,581,480,0,0,0,0,101,0,2022
371190031113,1391,964,0,0,255,0,123,49,2022
371190032011,1069,1029,18,0,0,0,22,0,2022
371190032012,1484,929,135,0,0,0,381,39,2022
371190032031,2304,1133,593,0,50,0,325,203,2022
371190032032,553,359,107,0,13,0,25,49,2022
371190032041,828,703,0,0,10,0,13,102,2022
371190032042,1384,1104,211,0,17,0,42,10,2022
371190032043,992,770,29,0,24,0,72,97,2022
371190033011,908,755,44,17,83,0,9,0,2022
371190033012,569,349,29,0,63,0,128,0,2022
371190033021,1566,1325,60,0,59,0,20,102,2022
371190033022,1095,938,18,0,40,0,32,67,2022
371190034011,630,483,9,0,18,0,103,17,2022
371190034012,1262,1017,0,0,17,0,185,43,2022
371190034021,1323,1075,0,0,41,0,168,39,2022
371190034022,979,867,17,0,13,0,53,29,2022
371190034023,1314,1236,0,0,48,0,11,19,2022
371190035001,1538,1425,12,0,41,0,29,31,2022
371190035002,1191,990,7,0,31,0,39,124,2022
371190036001,1150,769,157,31,37,0,47,109,2022
371190036002,1357,813,316,0,69,0,129,30,2022
371190036003,908,79,483,0,9,0,337,0,2022
371190036004,423,94,312,0,17,0,0,0,2022
371190037011,1596,1459,11,0,66,0,7,53,2022
371190037012,132,0,132,0,0,0,0,0,2022
371190037021,1169,1020,85,0,28,0,26,10,2022
371190037022,1188,27,1018,7,0,0,136,0,2022
371190038021,1097,36,942,0,0,0,119,0,2022
371190038022,1537,23,1117,30,73,0,294,0,2022
371190038023,592,328,199,2,41,0,22,0,2022
371190038051,1351,800,214,0,184,0,29,124,2022
371190038052,2506,1067,504,17,584,0,292,42,2022
371190038071,1644,85,573,0,115,0,870,1,2022
371190038072,2937,393,1011,0,0,0,1503,30,2022
371190038081,2129,11,381,0,46,0,1691,0,2022
371190038082,966,134,134,3,0,0,695,0,2022
371190038083,3520,109,1361,0,43,0,2007,0,2022
371190038091,1447,455,369,0,262,0,361,0,2022
371190038092,2330,304,1205,0,364,0,409,48,2022
371190038101,2411,119,313,0,0,0,1979,0,2022
371190038102,2463,395,819,0,848,0,317,84,2022
371190038111,2270,288,1368,0,132,0,405,77,2022
371190039021,858,44,483,0,68,0,226,37,2022
371190039022,2133,17,1919,0,0,0,164,33,2022
371190039023,916,55,858,0,0,0,0,3,2022
371190039024,1414,54,950,0,14,0,389,7,2022
371190039031,898,10,670,0,27,0,159,32,2022
371190039032,1300,82,1004,0,65,0,129,20,2022
371190040001,352,69,260,0,0,0,23,0,2022
371190040002,894,84,344,0,234,0,166,66,2022
371190040003,1454,155,808,0,141,0,179,171,2022
371190040004,1269,321,565,0,0,0,265,118,2022
371190041011,1080,763,111,0,0,0,57,149,2022
371190041012,833,149,671,0,0,0,0,13,2022
371190041021,1096,90,739,0,0,0,189,78,2022
371190041022,1787,1232,217,0,161,0,58,119,2022
371190042001,533,89,339,0,0,0,105,0,2022
371190042002,636,94,513,0,0,0,3,26,2022
371190042003,421,27,332,0,1,0,37,24,2022
371190042004,1100,234,603,0,0,0,141,122,2022
371190043021,947,125,541,0,0,0,242,39,2022
371190043022,2700,149,2072,0,227,0,241,11,2022
371190043023,920,49,715,0,0,0,68,88,2022
371190043031,2962,370,1468,0,272,0,723,129,2022
371190043041,3384,231,1761,0,590,0,642,160,2022
371190043042,979,15,829,0,40,0,95,0,2022
371190043061,1107,158,665,0,0,0,95,189,2022
371190043062,2835,60,1549,0,0,0,1139,87,2022
371190043071,4766,1053,3175,0,197,0,318,23,2022
371190044001,932,211,457,0,56,0,197,11,2022
371190044002,1371,51,1034,0,75,0,197,14,2022
371190044003,1610,292,1003,0,74,0,241,0,2022
371190045001,1034,101,914,0,0,0,0,19,2022
371190045002,1203,89,603,81,257,0,116,57,2022
371190045003,921,289,526,0,21,0,6,79,2022
371190046001,1279,52,1218,0,0,0,9,0,2022
371190046002,1164,8,1061,0,0,0,95,0,2022
371190047001,1699,560,1006,0,19,8,38,68,2022
371190048001,1055,81,859,0,0,0,104,11,2022
371190048002,944,10,903,0,0,0,21,10,2022
371190048003,866,57,779,0,0,0,8,22,2022
371190049001,831,18,813,0,0,0,0,0,2022
371190050001,1274,59,1186,18,6,0,5,0,2022
371190050002,1340,439,651,0,98,0,75,77,2022
371190051001,1259,49,946,0,201,0,47,16,2022
371190051002,1391,231,1073,0,0,0,87,0,2022
371190052001,501,10,355,0,0,0,136,0,2022
371190052002,362,40,302,0,0,0,0,20,2022
371190052003,1069,168,789,0,0,0,91,21,2022
371190053011,3840,350,2369,0,24,0,1089,8,2022
371190053012,641,125,88,13,23,0,392,0,2022
371190053051,1166,11,772,0,0,0,383,0,2022
371190053052,1431,0,877,0,0,0,546,8,2022
371190053053,1648,43,1212,0,0,0,363,30,2022
371190053061,579,49,363,0,0,0,160,7,2022
371190053062,1679,151,715,0,0,0,813,0,2022
371190053071,2224,213,1391,0,75,0,442,103,2022
371190053072,2220,237,758,0,118,0,1049,58,2022
371190053081,1659,21,678,0,68,0,891,1,2022
371190053082,764,6,160,0,0,0,592,6,2022
371190054031,4579,333,2274,0,57,0,1135,780,2022
371190054032,1424,251,543,14,72,0,544,0,2022
371190054041,2285,151,1700,0,78,0,339,17,2022
371190054042,2154,324,1458,11,69,0,239,53,2022
371190054051,1441,101,1085,0,0,0,199,56,2022
371190054052,1479,152,808,0,37,0,148,334,2022
371190054061,2160,4,2145,0,0,0,0,11,2022
371190054062,1807,331,1157,0,0,0,236,83,2022
371190055081,2412,1006,1305,0,7,0,36,58,2022
371190055082,1894,1058,469,0,36,0,248,83,2022
371190055101,2517,47,1095,0,60,0,1315,0,2022
371190055102,2697,204,2358,0,20,0,81,34,2022
371190055103,1503,322,598,0,157,0,391,35,2022
371190055111,1329,200,1042,0,0,0,68,19,2022
371190055112,1545,246,1051,0,82,0,136,30,2022
371190055113,1099,356,704,0,14,0,20,5,2022
371190055121,1008,51,865,0,15,7,70,0,2022
371190055122,1875,170,1289,11,62,0,293,50,2022
371190055123,2771,337,1755,48,26,0,547,58,2022
371190055131,1827,370,1024,0,182,0,251,0,2022
371190055132,1195,596,349,0,47,0,54,149,2022
371190055133,1149,484,389,0,67,0,99,110,2022
371190055151,2610,1263,834,0,81,0,277,155,2022
371190055161,1950,934,863,0,27,0,77,49,2022
371190055171,842,592,117,0,0,0,46,87,2022
371190055172,1003,431,513,0,9,0,15,35,2022
371190055173,2204,951,784,0,83,0,275,111,2022
371190055191,2017,1299,330,0,109,0,251,28,2022
371190055192,692,69,130,0,460,0,17,16,2022
371190055193,2944,603,1802,36,93,7,368,35,2022
371190055201,774,149,233,0,0,0,335,57,2022
371190055202,2452,271,1525,0,371,0,153,132,2022
371190055203,1874,674,535,0,516,0,46,103,2022
371190055221,1958,1160,726,0,0,0,38,34,2022
371190055222,2162,578,1090,0,92,0,361,41,2022
371190055223,895,242,386,0,115,0,0,152,2022
371190055251,2438,729,880,0,61,0,682,86,2022
371190055252,2019,437,947,0,380,0,160,95,2022
371190055261,2079,609,899,0,177,0,350,44,2022
371190055262,859,104,732,0,0,0,0,23,2022
371190055271,3031,1208,1444,6,48,0,286,39,2022
371190055281,1701,820,799,12,0,0,17,53,2022
371190055282,2357,632,1656,0,0,0,69,0,2022
371190055291,1497,615,708,0,7,0,72,95,2022
371190055301,3317,844,1589,0,786,0,63,35,2022
371190055302,286,129,134,0,0,0,23,0,2022
371190055311,1175,90,1012,53,13,0,0,7,2022
371190055312,4809,2832,1418,0,0,14,464,81,2022
371190055321,1220,372,416,0,416,0,0,16,2022
371190055322,2917,623,1297,0,764,0,233,0,2022
371190055331,990,489,324,0,31,0,138,8,2022
371190055341,586,441,18,15,0,0,105,7,2022
371190055342,2108,807,771,24,248,0,25,233,2022
371190055343,2363,491,1375,0,360,0,97,40,2022
371190055351,961,262,143,0,462,0,76,18,2022
371190055352,3048,468,1905,25,300,0,229,121,2022
371190055361,1029,159,58,0,683,0,66,63,2022
371190055362,2031,211,1461,0,0,0,345,14,2022
371190055363,1502,766,607,0,83,0,32,14,2022
371190055364,1583,617,866,0,83,0,17,0,2022
371190056041,2056,752,963,0,152,0,68,121,2022
371190056042,2591,1285,644,0,245,2,220,195,2022
371190056043,1161,707,274,0,82,0,45,53,2022
371190056091,2260,563,1302,0,149,0,191,55,2022
371190056092,1224,164,344,0,664,0,10,42,2022
371190056101,994,256,476,40,10,0,118,94,2022
371190056102,1573,459,839,0,27,0,197,51,2022
371190056111,772,274,279,0,90,0,65,64,2022
371190056112,3225,418,2181,0,242,0,340,44,2022
371190056121,2744,763,872,0,53,0,787,269,2022
371190056122,3150,843,1564,0,207,0,491,45,2022
371190056131,3829,480,2393,0,213,0,579,164,2022
371190056151,2302,560,1215,0,109,0,355,63,2022
371190056161,2472,607,1323,0,55,0,408,79,2022
371190056171,1972,447,990,0,50,0,406,79,2022
371190056172,931,127,556,0,0,0,196,52,2022
371190056181,1634,901,547,4,0,0,113,69,2022
