"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US371190055112","Block Group 2; Census Tract 55.11; Mecklenburg County; North Carolina","1545","426","1409","477","246","130","1051","428","0","14","82","123","0","14","0","14","30","36","0","14","30","36","136","141","28","45","0","14","0","14","0","14","0","14","108","132","0","14","0","14","0","14",
"1500000US371190055113","Block Group 3; Census Tract 55.11; Mecklenburg County; North Carolina","1099","366","1079","367","356","111","704","371","0","14","14","30","0","14","0","14","5","10","0","14","5","10","20","23","9","13","0","14","0","14","0","14","0","14","11","18","0","14","0","14","0","14",
"1500000US371190055121","Block Group 1; Census Tract 55.12; Mecklenburg County; North Carolina","1008","443","938","442","51","43","865","432","0","14","15","24","7","14","0","14","0","14","0","14","0","14","70","65","31","34","0","14","0","14","0","14","0","14","0","14","39","59","18","28","21","31",
"1500000US371190055122","Block Group 2; Census Tract 55.12; Mecklenburg County; North Carolina","1875","540","1582","493","170","140","1289","500","11","14","62","97","0","14","0","14","50","67","0","14","50","67","293","180","83","128","44","62","0","14","0","14","0","14","166","130","0","14","0","14","0","14",
"1500000US371190055123","Block Group 3; Census Tract 55.12; Mecklenburg County; North Carolina","2771","613","2224","602","337","214","1755","531","48","84","26","40","0","14","0","14","58","54","0","14","58","54","547","313","227","251","0","14","0","14","0","14","0","14","254","197","66","69","66","69","0","14",
"1500000US371190055131","Block Group 1; Census Tract 55.13; Mecklenburg County; North Carolina","1827","478","1576","441","370","159","1024","371","0","14","182","174","0","14","0","14","0","14","0","14","0","14","251","126","6","11","85","103","0","14","0","14","0","14","83","59","77","80","77","80","0","14",
"1500000US371190055132","Block Group 2; Census Tract 55.13; Mecklenburg County; North Carolina","1195","360","1141","366","596","256","349","245","0","14","47","50","0","14","27","51","122","147","44","41","78","109","54","51","0","14","0","14","0","14","0","14","0","14","42","39","12","19","12","19","0","14",
"1500000US371190055133","Block Group 3; Census Tract 55.13; Mecklenburg County; North Carolina","1149","417","1050","401","484","195","389","211","0","14","67","81","0","14","0","14","110","137","0","14","110","137","99","91","35","61","19","32","0","14","0","14","0","14","13","22","32","33","32","33","0","14",
"1500000US371190055151","Block Group 1; Census Tract 55.15; Mecklenburg County; North Carolina","2610","439","2333","496","1263","393","834","325","0","14","81","85","0","14","57","77","98","107","22","29","76","80","277","182","26","26","0","14","0","14","0","14","0","14","204","171","47","52","36","39","11","20",
"1500000US371190055161","Block Group 1; Census Tract 55.16; Mecklenburg County; North Carolina","1950","508","1873","504","934","120","863","508","0","14","27","28","0","14","0","14","49","40","0","14","49","40","77","87","11","19","50","83","0","14","0","14","0","14","11","12","5","7","5","7","0","14",
"1500000US371190055171","Block Group 1; Census Tract 55.17; Mecklenburg County; North Carolina","842","193","796","176","592","172","117","88","0","14","0","14","0","14","0","14","87","64","65","54","22","34","46","74","26","42","0","14","0","14","0","14","0","14","20","33","0","14","0","14","0","14",
"1500000US371190055172","Block Group 2; Census Tract 55.17; Mecklenburg County; North Carolina","1003","656","988","655","431","171","513","624","0","14","9","16","0","14","0","14","35","30","0","14","35","30","15","25","0","14","0","14","0","14","0","14","0","14","15","25","0","14","0","14","0","14",
"1500000US371190055173","Block Group 3; Census Tract 55.17; Mecklenburg County; North Carolina","2204","365","1929","347","951","187","784","277","0","14","83","58","0","14","0","14","111","74","0","14","111","74","275","161","58","81","33","50","0","14","0","14","0","14","146","126","38","35","38","35","0","14",
"1500000US371190055191","Block Group 1; Census Tract 55.19; Mecklenburg County; North Carolina","2017","412","1766","408","1299","324","330","218","0","14","109","137","0","14","0","14","28","29","0","14","28","29","251","242","25","42","0","14","0","14","0","14","0","14","226","249","0","14","0","14","0","14",
"1500000US371190055192","Block Group 2; Census Tract 55.19; Mecklenburg County; North Carolina","692","552","675","552","69","65","130","128","0","14","460","504","0","14","0","14","16","25","0","14","16","25","17","27","17","27","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190055193","Block Group 3; Census Tract 55.19; Mecklenburg County; North Carolina","2944","616","2576","587","603","232","1802","604","36","43","93","108","7","14","11","17","24","38","24","38","0","14","368","251","18","36","7","12","0","14","0","14","0","14","235","216","108","121","104","122","4","6",
"1500000US371190055201","Block Group 1; Census Tract 55.20; Mecklenburg County; North Carolina","774","339","439","295","149","119","233","175","0","14","0","14","0","14","0","14","57","95","0","14","57","95","335","270","8","19","0","14","0","14","0","14","0","14","327","275","0","14","0","14","0","14",
"1500000US371190055202","Block Group 2; Census Tract 55.20; Mecklenburg County; North Carolina","2452","579","2299","503","271","156","1525","327","0","14","371","300","0","14","0","14","132","167","0","14","132","167","153","180","0","14","83","122","0","14","0","14","0","14","0","14","70","76","70","76","0","14",
"1500000US371190055203","Block Group 3; Census Tract 55.20; Mecklenburg County; North Carolina","1874","836","1828","835","674","754","535","227","0","14","516","266","0","14","0","14","103","126","86","125","17","26","46","66","9","14","0","14","0","14","0","14","0","14","37","63","0","14","0","14","0","14",
"1500000US371190055221","Block Group 1; Census Tract 55.22; Mecklenburg County; North Carolina","1958","1306","1920","1310","1160","1258","726","374","0","14","0","14","0","14","0","14","34","54","0","14","34","54","38","57","0","14","0","14","0","14","0","14","0","14","0","14","38","57","38","57","0","14",
"1500000US371190055222","Block Group 2; Census Tract 55.22; Mecklenburg County; North Carolina","2162","612","1801","529","578","300","1090","469","0","14","92","104","0","14","0","14","41","44","0","14","41","44","361","352","0","14","11","18","0","14","0","14","0","14","350","353","0","14","0","14","0","14",
"1500000US371190055223","Block Group 3; Census Tract 55.22; Mecklenburg County; North Carolina","895","409","895","409","242","163","386","306","0","14","115","125","0","14","152","179","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190055251","Block Group 1; Census Tract 55.25; Mecklenburg County; North Carolina","2438","759","1756","613","729","446","880","376","0","14","61","88","0","14","0","14","86","135","0","14","86","135","682","452","17","29","0","14","7","13","8","13","0","14","650","443","0","14","0","14","0","14",
"1500000US371190055252","Block Group 2; Census Tract 55.25; Mecklenburg County; North Carolina","2019","687","1859","700","437","280","947","467","0","14","380","376","0","14","81","139","14","25","0","14","14","25","160","169","44","67","0","14","95","180","0","14","0","14","21","34","0","14","0","14","0","14",
"1500000US371190055261","Block Group 1; Census Tract 55.26; Mecklenburg County; North Carolina","2079","416","1729","392","609","294","899","352","0","14","177","142","0","14","0","14","44","53","0","14","44","53","350","236","266","245","0","14","0","14","0","14","0","14","84","100","0","14","0","14","0","14",
"1500000US371190055262","Block Group 2; Census Tract 55.26; Mecklenburg County; North Carolina","859","326","859","326","104","83","732","340","0","14","0","14","0","14","0","14","23","34","0","14","23","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190055271","Block Group 1; Census Tract 55.27; Mecklenburg County; North Carolina","3031","645","2745","614","1208","417","1444","596","6","12","48","68","0","14","0","14","39","51","0","14","39","51","286","302","6","10","0","14","0","14","0","14","0","14","221","312","59","56","59","56","0","14",
"1500000US371190055281","Block Group 1; Census Tract 55.28; Mecklenburg County; North Carolina","1701","414","1684","412","820","287","799","303","12","21","0","14","0","14","0","14","53","42","0","14","53","42","17","27","0","14","0","14","0","14","0","14","0","14","0","14","17","27","0","14","17","27",
"1500000US371190055282","Block Group 2; Census Tract 55.28; Mecklenburg County; North Carolina","2357","699","2288","691","632","294","1656","678","0","14","0","14","0","14","0","14","0","14","0","14","0","14","69","78","69","78","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190055291","Block Group 1; Census Tract 55.29; Mecklenburg County; North Carolina","1497","527","1425","544","615","281","708","516","0","14","7","12","0","14","0","14","95","112","0","14","95","112","72","125","0","14","0","14","0","14","0","14","0","14","0","14","72","125","72","125","0","14",
"1500000US371190055301","Block Group 1; Census Tract 55.30; Mecklenburg County; North Carolina","3317","446","3254","467","844","236","1589","463","0","14","786","413","0","14","0","14","35","47","22","39","13","24","63","74","31","56","0","14","0","14","0","14","0","14","32","48","0","14","0","14","0","14",
"1500000US371190055302","Block Group 2; Census Tract 55.30; Mecklenburg County; North Carolina","286","158","263","162","129","81","134","141","0","14","0","14","0","14","0","14","0","14","0","14","0","14","23","36","0","14","0","14","0","14","0","14","0","14","0","14","23","36","23","36","0","14",
"1500000US371190055311","Block Group 1; Census Tract 55.31; Mecklenburg County; North Carolina","1175","528","1175","528","90","91","1012","482","53","69","13","22","0","14","0","14","7","28","0","14","7","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190055312","Block Group 2; Census Tract 55.31; Mecklenburg County; North Carolina","4809","2531","4345","2507","2832","2440","1418","655","0","14","0","14","14","25","0","14","81","103","0","14","81","103","464","341","247","230","0","14","0","14","0","14","0","14","217","243","0","14","0","14","0","14",
"1500000US371190055321","Block Group 1; Census Tract 55.32; Mecklenburg County; North Carolina","1220","572","1220","572","372","361","416","354","0","14","416","332","0","14","0","14","16","28","0","14","16","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190055322","Block Group 2; Census Tract 55.32; Mecklenburg County; North Carolina","2917","782","2684","702","623","445","1297","556","0","14","764","486","0","14","0","14","0","14","0","14","0","14","233","350","0","14","10","18","0","14","0","14","0","14","0","14","223","349","223","349","0","14",
"1500000US371190055331","Block Group 1; Census Tract 55.33; Mecklenburg County; North Carolina","990","211","852","210","489","135","324","185","0","14","31","40","0","14","0","14","8","12","0","14","8","12","138","100","138","100","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190055341","Block Group 1; Census Tract 55.34; Mecklenburg County; North Carolina","586","326","481","288","441","278","18","31","15","31","0","14","0","14","0","14","7","21","0","14","7","21","105","99","24","28","0","14","0","14","35","58","0","14","0","14","46","58","17","28","29","50",
"1500000US371190055342","Block Group 2; Census Tract 55.34; Mecklenburg County; North Carolina","2108","790","2083","787","807","325","771","565","24","36","248","141","0","14","0","14","233","420","233","420","0","14","25","34","25","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190055343","Block Group 3; Census Tract 55.34; Mecklenburg County; North Carolina","2363","659","2266","624","491","198","1375","607","0","14","360","226","0","14","0","14","40","70","0","14","40","70","97","106","6","12","0","14","0","14","0","14","0","14","91","106","0","14","0","14","0","14",
"1500000US371190055351","Block Group 1; Census Tract 55.35; Mecklenburg County; North Carolina","961","243","885","231","262","163","143","138","0","14","462","224","0","14","0","14","18","28","0","14","18","28","76","75","0","14","0","14","0","14","0","14","0","14","40","45","36","60","36","60","0","14",
"1500000US371190055352","Block Group 2; Census Tract 55.35; Mecklenburg County; North Carolina","3048","791","2819","765","468","382","1905","672","25","43","300","288","0","14","0","14","121","176","0","14","121","176","229","222","0","14","0","14","0","14","0","14","0","14","202","215","27","47","27","47","0","14",
"1500000US371190055361","Block Group 1; Census Tract 55.36; Mecklenburg County; North Carolina","1029","470","963","502","159","133","58","97","0","14","683","504","0","14","0","14","63","90","63","90","0","14","66","113","33","56","0","14","0","14","0","14","0","14","33","57","0","14","0","14","0","14",
"1500000US371190055362","Block Group 2; Census Tract 55.36; Mecklenburg County; North Carolina","2031","639","1686","671","211","419","1461","573","0","14","0","14","0","14","0","14","14","26","0","14","14","26","345","162","0","14","9","23","0","14","0","14","0","14","0","14","336","156","336","156","0","14",
"1500000US371190055363","Block Group 3; Census Tract 55.36; Mecklenburg County; North Carolina","1502","697","1470","692","766","651","607","349","0","14","83","83","0","14","0","14","14","24","0","14","14","24","32","53","0","14","0","14","0","14","0","14","0","14","32","53","0","14","0","14","0","14",
"1500000US371190055364","Block Group 4; Census Tract 55.36; Mecklenburg County; North Carolina","1583","628","1566","625","617","513","866","536","0","14","83","85","0","14","0","14","0","14","0","14","0","14","17","30","15","29","2","4","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190056041","Block Group 1; Census Tract 56.04; Mecklenburg County; North Carolina","2056","398","1988","395","752","217","963","293","0","14","152","81","0","14","34","52","87","68","35","43","52","54","68","47","14","19","1","2","0","14","0","14","0","14","19","22","34","37","21","21","13","31",
"1500000US371190056042","Block Group 2; Census Tract 56.04; Mecklenburg County; North Carolina","2591","575","2371","539","1285","365","644","241","0","14","245","195","2","7","0","14","195","129","3","6","192","129","220","237","22","27","32","66","1","4","0","14","0","14","0","14","165","188","150","186","15","22",
"1500000US371190056043","Block Group 3; Census Tract 56.04; Mecklenburg County; North Carolina","1161","593","1116","586","707","314","274","291","0","14","82","111","0","14","0","14","53","43","8","17","45","39","45","43","11","16","9","15","0","14","0","14","0","14","0","14","25","22","9","10","16","18",
"1500000US371190056091","Block Group 1; Census Tract 56.09; Mecklenburg County; North Carolina","2260","474","2069","462","563","244","1302","405","0","14","149","75","0","14","0","14","55","45","0","14","55","45","191","109","27","26","0","14","0","14","0","14","0","14","164","104","0","14","0","14","0","14",
"1500000US371190056092","Block Group 2; Census Tract 56.09; Mecklenburg County; North Carolina","1224","309","1214","310","164","118","344","192","0","14","664","292","0","14","0","14","42","58","23","39","19","42","10","17","0","14","0","14","0","14","0","14","0","14","10","17","0","14","0","14","0","14",
"1500000US371190056101","Block Group 1; Census Tract 56.10; Mecklenburg County; North Carolina","994","322","876","343","256","130","476","290","40","48","10","18","0","14","0","14","94","141","0","14","94","141","118","131","0","14","0","14","0","14","0","14","0","14","98","133","20","31","20","31","0","14",
"1500000US371190056102","Block Group 2; Census Tract 56.10; Mecklenburg County; North Carolina","1573","320","1376","319","459","187","839","255","0","14","27","41","0","14","0","14","51","53","0","14","51","53","197","174","134","156","0","14","0","14","0","14","0","14","63","77","0","14","0","14","0","14",
"1500000US371190056111","Block Group 1; Census Tract 56.11; Mecklenburg County; North Carolina","772","250","707","234","274","125","279","136","0","14","90","122","0","14","0","14","64","80","28","49","36","59","65","102","14","22","0","14","0","14","0","14","0","14","51","100","0","14","0","14","0","14",
"1500000US371190056112","Block Group 2; Census Tract 56.11; Mecklenburg County; North Carolina","3225","938","2885","909","418","183","2181","923","0","14","242","140","0","14","0","14","44","50","0","14","44","50","340","274","55","57","8","14","0","14","7","11","0","14","254","267","16","24","0","14","16","24",
"1500000US371190056121","Block Group 1; Census Tract 56.12; Mecklenburg County; North Carolina","2744","870","1957","659","763","334","872","445","0","14","53","55","0","14","203","289","66","49","0","14","66","49","787","408","208","171","0","14","0","14","0","14","0","14","242","290","337","324","292","317","45","67",
"1500000US371190056122","Block Group 2; Census Tract 56.12; Mecklenburg County; North Carolina","3150","614","2659","573","843","267","1564","496","0","14","207","199","0","14","0","14","45","48","0","14","45","48","491","320","177","192","17","33","39","57","0","14","0","14","0","14","258","237","44","67","214","197",
"1500000US371190056131","Block Group 1; Census Tract 56.13; Mecklenburg County; North Carolina","3829","632","3250","530","480","134","2393","482","0","14","213","160","0","14","19","20","145","129","34","31","111","129","579","439","71","70","0","14","0","14","0","14","0","14","164","156","344","362","298","379","46","59",
"1500000US371190056151","Block Group 1; Census Tract 56.15; Mecklenburg County; North Carolina","2302","217","1947","320","560","144","1215","307","0","14","109","59","0","14","5","7","58","51","0","14","58","51","355","218","26","31","9","19","2","4","0","14","0","14","208","148","110","141","110","141","0","14",
"1500000US371190056161","Block Group 1; Census Tract 56.16; Mecklenburg County; North Carolina","2472","910","2064","965","607","172","1323","962","0","14","55","50","0","14","0","14","79","81","16","25","63","77","408","189","39","60","15","21","0","14","0","14","0","14","335","208","19","19","19","19","0","14",
"1500000US371190056171","Block Group 1; Census Tract 56.17; Mecklenburg County; North Carolina","1972","384","1566","381","447","183","990","358","0","14","50","48","0","14","0","14","79","79","42","68","37","40","406","250","211","184","21","19","0","14","0","14","0","14","174","176","0","14","0","14","0","14",
"1500000US371190056172","Block Group 2; Census Tract 56.17; Mecklenburg County; North Carolina","931","310","735","333","127","115","556","332","0","14","0","14","0","14","0","14","52","83","0","14","52","83","196","211","12","19","0","14","0","14","0","14","0","14","184","210","0","14","0","14","0","14",
"1500000US371190056181","Block Group 1; Census Tract 56.18; Mecklenburg County; North Carolina","1634","500","1521","505","901","190","547","371","4","6","0","14","0","14","0","14","69","97","0","14","69","97","113","89","43","42","34","53","0","14","0","14","0","14","36","57","0","14","0","14","0","14",
"1500000US371190056182","Block Group 2; Census Tract 56.18; Mecklenburg County; North Carolina","1889","430","1734","387","255","170","1334","446","0","14","23","37","0","14","14","21","108","176","14","23","94","153","155","204","24","37","0","14","0","14","0","14","0","14","0","14","131","203","131","203","0","14",
"1500000US371190056191","Block Group 1; Census Tract 56.19; Mecklenburg County; North Carolina","2965","577","2438","566","628","207","1539","490","19","30","92","87","0","14","0","14","160","220","0","14","160","220","527","138","42","68","40","66","0","14","0","14","0","14","138","211","307","206","286","214","21","45",
"1500000US371190056192","Block Group 2; Census Tract 56.19; Mecklenburg County; North Carolina","1834","485","1704","462","805","247","861","443","5","9","13","16","0","14","0","14","20","22","0","14","20","22","130","121","22","32","68","83","0","14","0","14","0","14","0","14","40","66","40","66","0","14",
"1500000US371190056211","Block Group 1; Census Tract 56.21; Mecklenburg County; North Carolina","4276","1317","3898","1312","2187","1320","1387","425","9","14","208","189","0","14","9","14","98","81","28","42","70","67","378","189","77","100","9","16","0","14","0","14","0","14","213","170","79","66","69","57","10","19",
"1500000US371190056212","Block Group 2; Census Tract 56.21; Mecklenburg County; North Carolina","1022","497","839","314","500","225","209","130","0","14","0","14","0","14","28","44","102","95","0","14","102","95","183","252","0","14","0","14","0","14","0","14","0","14","183","252","0","14","0","14","0","14",
"1500000US371190056213","Block Group 3; Census Tract 56.21; Mecklenburg County; North Carolina","1033","461","979","464","397","133","563","455","0","14","10","15","0","14","0","14","9","15","0","14","9","15","54","68","5","11","0","14","0","14","0","14","0","14","44","63","5","9","5","9","0","14",
"1500000US371190056221","Block Group 1; Census Tract 56.22; Mecklenburg County; North Carolina","939","205","863","191","209","109","568","190","0","14","57","125","0","14","29","50","0","14","0","14","0","14","76","74","0","14","0","14","0","14","0","14","0","14","76","74","0","14","0","14","0","14",
"1500000US371190056222","Block Group 2; Census Tract 56.22; Mecklenburg County; North Carolina","805","540","763","488","157","177","530","392","0","14","30","49","0","14","0","14","46","91","0","14","46","91","42","82","42","82","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190056231","Block Group 1; Census Tract 56.23; Mecklenburg County; North Carolina","1927","563","1640","532","363","140","1247","548","0","14","30","49","0","14","0","14","0","14","0","14","0","14","287","317","0","14","138","197","0","14","0","14","0","14","149","232","0","14","0","14","0","14",
"1500000US371190056232","Block Group 2; Census Tract 56.23; Mecklenburg County; North Carolina","1852","525","1737","554","605","316","931","473","0","14","0","14","0","14","102","139","99","128","0","14","99","128","115","100","33","44","0","14","0","14","0","14","0","14","61","72","21","37","0","14","21","37",
"1500000US371190056241","Block Group 1; Census Tract 56.24; Mecklenburg County; North Carolina","2930","442","2812","479","712","382","1960","541","0","14","23","28","0","14","20","32","97","95","0","14","97","95","118","124","0","14","0","14","0","14","0","14","0","14","87","119","31","37","15","25","16","27",
"1500000US371190056251","Block Group 1; Census Tract 56.25; Mecklenburg County; North Carolina","4103","806","3633","756","1333","537","1787","590","0","14","179","136","40","60","23","38","271","238","0","14","271","238","470","304","104","110","187","168","0","14","0","14","0","14","94","154","85","116","81","101","4","19",
"1500000US371190056252","Block Group 2; Census Tract 56.25; Mecklenburg County; North Carolina","2573","825","2495","826","476","258","1760","697","0","14","259","392","0","14","0","14","0","14","0","14","0","14","78","102","0","14","20","46","0","14","0","14","0","14","58","90","0","14","0","14","0","14",
"1500000US371190056261","Block Group 1; Census Tract 56.26; Mecklenburg County; North Carolina","3682","651","2927","570","675","211","1946","604","0","14","0","14","0","14","0","14","306","247","0","14","306","247","755","408","196","167","0","14","0","14","0","14","0","14","471","311","88","135","88","135","0","14",
"1500000US371190056271","Block Group 1; Census Tract 56.27; Mecklenburg County; North Carolina","2805","1191","2044","1104","274","142","1715","1106","0","14","0","14","0","14","0","14","55","66","0","14","55","66","761","464","0","14","0","14","0","14","0","14","0","14","532","364","229","336","229","336","0","14",
"1500000US371190056272","Block Group 2; Census Tract 56.27; Mecklenburg County; North Carolina","2202","790","1789","734","353","213","1402","710","0","14","12","23","0","14","0","14","22","33","0","14","22","33","413","352","24","39","65","112","217","267","0","14","0","14","15","24","92","123","92","123","0","14",
"1500000US371190056273","Block Group 3; Census Tract 56.27; Mecklenburg County; North Carolina","2884","549","2519","551","848","314","1470","497","0","14","167","206","0","14","0","14","34","47","28","44","6","19","365","346","0","14","66","99","0","14","0","14","0","14","188","314","111","190","111","190","0","14",
"1500000US371190057091","Block Group 1; Census Tract 57.09; Mecklenburg County; North Carolina","2417","773","2304","729","1423","306","750","685","0","14","73","133","0","14","0","14","58","51","21","24","37","44","113","111","16","24","0","14","0","14","0","14","11","17","11","17","75","105","10","16","65","104",
"1500000US371190057092","Block Group 2; Census Tract 57.09; Mecklenburg County; North Carolina","2226","543","2105","530","1442","474","263","147","21","28","280","309","0","14","0","14","99","72","40","49","59","65","121","135","70","113","0","14","0","14","0","14","0","14","0","14","51","81","51","81","0","14",
"1500000US371190057101","Block Group 1; Census Tract 57.10; Mecklenburg County; North Carolina","2292","592","1622","543","1044","488","292","154","0","14","253","235","0","14","0","14","33","33","0","14","33","33","670","314","316","170","34","49","13","23","0","14","0","14","176","191","131","180","106","175","25","42",
"1500000US371190057102","Block Group 2; Census Tract 57.10; Mecklenburg County; North Carolina","2632","602","2269","563","1134","440","1023","402","0","14","24","39","0","14","0","14","88","87","7","12","81","86","363","272","33","44","0","14","0","14","0","14","0","14","159","193","171","217","171","217","0","14",
"1500000US371190057121","Block Group 1; Census Tract 57.12; Mecklenburg County; North Carolina","1922","376","1862","371","1480","295","150","95","0","14","51","51","0","14","0","14","181","123","46","77","135","107","60","78","0","14","0","14","0","14","0","14","0","14","60","78","0","14","0","14","0","14",
"1500000US371190057122","Block Group 2; Census Tract 57.12; Mecklenburg County; North Carolina","1504","315","1403","291","1278","293","63","72","0","14","16","19","0","14","8","12","38","67","0","14","38","67","101","88","60","67","0","14","0","14","0","14","0","14","41","58","0","14","0","14","0","14",
"1500000US371190057131","Block Group 1; Census Tract 57.13; Mecklenburg County; North Carolina","2298","335","2244","325","1893","336","82","74","7","12","227","209","0","14","0","14","35","46","8","13","27","45","54","67","25","40","0","14","0","14","0","14","0","14","0","14","29","50","29","50","0","14",
"1500000US371190057132","Block Group 2; Census Tract 57.13; Mecklenburg County; North Carolina","2100","441","1747","401","1599","392","34","43","0","14","43","59","0","14","0","14","71","90","38","56","33","38","353","263","89","124","0","14","0","14","0","14","0","14","146","195","118","129","118","129","0","14",
"1500000US371190057141","Block Group 1; Census Tract 57.14; Mecklenburg County; North Carolina","3107","811","2990","806","2362","749","463","172","0","14","87","79","0","14","0","14","78","103","0","14","78","103","117","99","45","63","0","14","0","14","0","14","0","14","18","27","54","58","39","52","15","23",
"1500000US371190057142","Block Group 2; Census Tract 57.14; Mecklenburg County; North Carolina","1454","320","1438","320","1206","316","40","54","0","14","124","167","0","14","0","14","68","61","0","14","68","61","16","19","6","10","0","14","0","14","0","14","0","14","0","14","10","16","10","16","0","14",
"1500000US371190057143","Block Group 3; Census Tract 57.14; Mecklenburg County; North Carolina","1534","501","1534","501","1362","495","129","93","0","14","7","12","0","14","7","12","29","31","0","14","29","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190057151","Block Group 1; Census Tract 57.15; Mecklenburg County; North Carolina","2932","330","2736","348","2276","329","405","333","0","14","7","14","0","14","0","14","48","73","0","14","48","73","196","134","96","100","0","14","0","14","0","14","0","14","58","65","42","61","42","61","0","14",
"1500000US371190057161","Block Group 1; Census Tract 57.16; Mecklenburg County; North Carolina","2105","593","1870","487","1123","374","467","209","0","14","245","218","0","14","28","46","7","13","0","14","7","13","235","265","18","28","0","14","0","14","0","14","0","14","0","14","217","263","217","263","0","14",
"1500000US371190057162","Block Group 2; Census Tract 57.16; Mecklenburg County; North Carolina","3430","1093","2183","731","1048","633","885","387","14","21","94","72","0","14","0","14","142","133","0","14","142","133","1247","716","374","176","0","14","0","14","0","14","0","14","816","746","57","50","57","50","0","14",
